file,section_type,json_path,setting,english,spanish,status
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_3.settings,quote,"The combination of pre, pro, and postbiotics with enzymes is exactly what my patients need.","La combinación de pre, pro y postbióticos con enzimas es justo lo que necesitan mis pacientes.",translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.settings,eyebrow,GOT QUESTIONS?,¿TIENES PREGUNTAS?,translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.settings,heading,Frequently Asked Questions,Preguntas frecuentes,translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_1.settings,question,How do I take SYNBIOTIC+?,¿Cómo tomo SYNBIOTIC+?,translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_1.settings,answer,"<p>Take 2 capsules 3 times a day with meals. For best results, take consistently every day.</p>","<p>Toma 2 cápsulas 3 veces al día con las comidas. Para mejores resultados, tómalo todos los días de forma constante.</p>",translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_2.settings,question,Does it need refrigeration?,¿Necesita refrigeración?,translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_2.settings,answer,"<p>No refrigeration needed. Store in a cool, dry place away from direct sunlight.</p>","<p>No requiere refrigeración. Consérvalo en un lugar fresco y seco, lejos de la luz solar directa.</p>",translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_3.settings,question,When will I start feeling results?,¿Cuándo empezaré a notar resultados?,translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_3.settings,answer,"<p>Most customers notice improvements within 2–4 weeks of consistent use, though results may vary.</p>","<p>La mayoría de los clientes nota mejoras entre 2 y 4 semanas de uso constante, aunque los resultados pueden variar.</p>",translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_4.settings,question,Is it safe for long-term use?,¿Es seguro para uso prolongado?,translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_4.settings,answer,"<p>Yes. SYNBIOTIC+ is formulated with safe, natural ingredients designed for daily, long-term use.</p>","<p>Sí. SYNBIOTIC+ está formulado con ingredientes naturales y seguros, diseñados para uso diario y prolongado.</p>",translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_5.settings,question,Who should take SYNBIOTIC+?,¿Quién debería tomar SYNBIOTIC+?,translated
templates/product.synbiotic.json,fgp-product-faq,sections.fgp_product_faq_syn.blocks.faq_5.settings,answer,"<p>SYNBIOTIC+ is ideal for adults looking to improve digestive health, strengthen immunity, and restore gut balance. Consult your doctor if you are pregnant, nursing, or have a medical condition.</p>","<p>SYNBIOTIC+ es ideal para adultos que buscan mejorar la salud digestiva, fortalecer la inmunidad y restaurar el equilibrio intestinal. Consulta a tu médico si estás embarazada, en período de lactancia o tienes alguna condición médica.</p>",translated
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.settings,eyebrow,WHAT OUR CUSTOMERS SAY,LO QUE DICEN NUESTROS CLIENTES,translated
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.settings,heading,Loved by Customers,Preferido por los clientes,translated
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_1.settings,review,I've been using Synbiotic+ for 3 months and my digestion has improved tremendously. I have more energy and feel incredible!,Llevo 3 meses usando Synbiotic+ y mi digestión ha mejorado muchísimo. Tengo más energía y me siento increíble.,translated
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_1.settings,name,Maria G.,Maria G.,identical
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_1.settings,location,"San José, Costa Rica","San José, Costa Rica",identical
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_2.settings,review,No more bloating after meals. I was skeptical at first but this product truly works. Highly recommend!,"Se acabó la hinchazón después de comer. Al principio era escéptica, pero este producto de verdad funciona. ¡Muy recomendado!",translated
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_2.settings,name,Carlos M.,Carlos M.,identical
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_2.settings,location,"Cartago, Costa Rica","Cartago, Costa Rica",identical
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_3.settings,review,Finally a probiotic that actually delivers results. My gut health has never been better.,Por fin un probiótico que da resultados de verdad. Mi salud intestinal nunca ha estado mejor.,translated
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_3.settings,name,Ana R.,Ana R.,identical
templates/product.synbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews_syn.blocks.rev_3.settings,location,"Heredia, Costa Rica","Heredia, Costa Rica",identical
templates/product.synbiotic.json,video,sections.video_fzzDHA.settings,heading,Video,Video,translated
templates/product.synbiotic.json,related-products,sections.related-products.settings,heading,You may also like,También te puede gustar,translated
sections/footer-group.json,fgp-footer,sections.fgp_footer.settings,address,"Plaza Florencia
Escazú, Costa Rica","Plaza Florencia
Escazú, Costa Rica",identical
sections/footer-group.json,fgp-footer,sections.fgp_footer.settings,hours,"Mon – Fri 8 a.m. – 8 p.m.
Sat – Sun 9 a.m. – 4 p.m.","Lun – Vie 8 a.m. – 8 p.m.
Sáb – Dom 9 a.m. – 4 p.m.",translated
sections/footer-group.json,fgp-footer,sections.fgp_footer.settings,menu_1_heading,Company,Empresa,translated
sections/footer-group.json,fgp-footer,sections.fgp_footer.settings,menu_2_heading,Resources,Recursos,translated
sections/footer-group.json,fgp-footer,sections.fgp_footer.settings,nl_subtext,Sign up for our newsletter and receive 5% off your first order,Suscríbete a nuestro boletín y recibe un 5% de descuento en tu primera compra,translated
sections/footer-group.json,fgp-footer,sections.fgp_footer.settings,nl_consent,I agree to receiving marketing emails and special deals,Acepto recibir correos de marketing y ofertas especiales,translated
sections/header-group.json,announcement-bar,sections.announcement-bar.blocks.announcement_pVWTkj.settings,text,Now available for shipping in the U.S 🇺🇸,Ya disponible con envío a EE. UU. 🇺🇸,translated
